ID	CHROM	POS	#hg19
exm1509635	19	56133299
exm150988	1	222801661
exm1510068	19	56244203
exm1510104	19	56249615
exm151011	1	222802327
exm1510319	19	56369040
exm151033	1	222802822
exm1510493	19	56390237
exm1510531	19	56413456
exm151057	1	222803457
exm151058	1	222803465
exm1510592	19	56423626
exm15106	1	11775178
exm1510724	19	56463913
exm1510754	19	56466346
exm1510761	19	56466523
exm1510826	19	56477621
exm1511003	19	56539356
exm151104	1	222826656
exm1511204	19	56671359
exm151129	1	222833270
exm1511535	19	56934311
exm1511551	19	56934915
exm1511706	19	57036488
exm1511832	19	57066576
exm1511850	19	57085769
exm1511862	19	57086099
exm1512249	19	57325304
exm1512352	19	57327295
exm1512417	19	57328804
exm1512425	19	57329117
exm1512437	19	57333026
exm1512524	19	57641413
exm151257	1	222920029
exm1512593	19	57642690
exm151263	1	222920393
exm1512647	19	57647056
exm1512671	19	57648262
exm1512672	19	57648277
exm1512765	19	57723007
exm1512783	19	57723373
exm1513022	19	57838018
exm1513252	19	57889186
exm1513529	19	57956715
exm1513539	19	57966926
exm1513594	19	57985460
exm1513601	19	57985566
exm1513683	19	58004398
exm1513736	19	58005406
exm1513770	19	58017758
exm1513815	19	58018763
exm1513848	19	58048573
exm1513860	19	58048910
exm1513940	19	58058830
exm1514017	19	58084588
exm1514073	19	58101389
exm1514137	19	58117099
exm1514150	19	58117404
exm1514223	19	58131669
exm1514235	19	58131915
exm1514281	19	58132730
exm1514354	19	58152970
exm1514396	19	58187698
exm1514417	19	58189823
exm1514463	19	58198263
exm1514596	19	58213773
exm1514670	19	58233736
exm1514829	19	58320058
exm1514861	19	58352661
exm151493	1	223284214
exm1515078	19	58420680
exm151510	1	223284723
exm1515189	19	58438456
exm1515216	19	58439004
exm1515217	19	58439020
exm1515313	19	58455352
exm1515339	19	58477914
exm1515392	19	58490521
exm1515455	19	58512079
exm151546	1	223285601
exm1515572	19	58571371
exm1515599	19	58578295
exm151563	1	223286040
exm1515757	19	58598716
exm151584	1	223396624
exm1515943	19	58723706
exm1515964	19	58724044
exm1515994	19	58772262
exm1516005	19	58772579
exm1516009	19	58772640
exm1516045	19	58773384
exm1516298	19	58850642
exm1516587	19	58928211
exm1516691	19	58945948
exm1516724	19	58948435
exm1517015	19	58992063
exm1517023	19	59009949
exm1517432	19	59073740
exm1517461	19	59074322
exm1517487	19	59074706
exm1517553	20	68363
exm1517583	20	126100
exm1517682	20	238421
exm1517774	20	259883
exm1517908	20	334142
exm151793	1	223724343
exm1517958	20	368890
exm1518054	20	398175
exm1518086	20	401566
exm1518317	20	741709
exm151838	1	223900408
exm1518592	20	947859
exm1518823	20	1286102
exm1518911	20	1299014
exm1519030	20	1460686
exm1519034	20	1471984
exm1519085	20	1546886
exm1519088	20	1546911
exm1519702	20	2375236
exm1519720	20	2376062
exm1519824	20	2398121
exm1519831	20	2411098
exm1519834	20	2411118
exm1520042	20	2560642
exm1520071	20	2582839
exm1520090	20	2592966
exm1520459	20	2775188
exm1521019	20	3102137
exm1521162	20	3129528
exm1521237	20	3147003
exm1521537	20	3214799
exm1521580	20	3218634
exm1521659	20	3278720
exm1522060	20	3652292
exm152221	1	224455754
exm152274	1	224488334
exm1522822	20	3781622
exm152287	1	224492783
exm1523061	20	3869884
exm1523261	20	4202315
exm1523270	20	4202636
exm1523903	20	5843912
exm1523913	20	5843988
exm1523947	20	5903141
exm152395	1	224868682
exm152427	1	225142710
exm1524298	20	6022246
exm1524508	20	6758938
exm1524997	20	9496716
exm1525084	20	9547022
exm152529	1	225332296
exm1525310	20	10389339
exm1525360	20	10536882
exm1525573	20	10653471
exm1526061	20	13830883
exm1526133	20	13899681
exm1526227	20	14665545
exm15264	1	11854086
exm1526404	20	16360410
exm1527019	20	17640898
exm1527047	20	17716416
exm1527118	20	17950545
exm1527119	20	17950588
exm1527122	20	17950744
exm1527212	20	18122912
exm1527504	20	18424032
exm1527535	20	18440889
exm152754	1	225594450
exm1527696	20	18511358
exm1527798	20	18794463
exm1527834	20	19496138
exm1527978	20	19955466
exm1527993	20	19955673
exm1528104	20	20017979
exm1528177	20	20033018
exm1528203	20	20033223
exm1528215	20	20033367
exm1528261	20	20071521
exm1528292	20	20144813
exm1528410	20	20278850
exm1528521	20	20486079
exm1528570	20	20512378
exm152863	1	225700618
exm1528636	20	20571940
exm1528755	20	21143130
exm1528827	20	21313044
exm1528841	20	21314763
exm1529257	20	23064998
exm1529355	20	23066596
exm1529403	20	23345727
exm1529542	20	23425489
exm1529571	20	23433441
exm1529670	20	23586329
exm152988	1	226019542
exm1530271	20	25038553
exm1530573	20	25269061
exm1530582	20	25271155
exm1530773	20	25442190
exm1530797	20	25456721
exm153083	1	226037614
exm1531089	20	25656848
exm1531106	20	25657232
exm1531133	20	25666278
exm1531135	20	25666286
exm1531308	20	29896333
exm153150	1	226050490
exm1531769	20	30411341
exm1532010	20	30510779
exm1532098	20	30556211
exm1532129	20	30584670
exm1532204	20	30610508
exm1532212	20	30616839
exm1532231	20	30659547
exm1532241	20	30661161
exm153240	1	226075316
exm1532426	20	30784946
exm1532642	20	31019413
exm1532660	20	31021430
exm1532769	20	31023975
exm1532800	20	31024480
exm1533307	20	31572993
exm1533384	20	31596430
exm1533395	20	31596472
exm1533645	20	31652315
exm1533672	20	31656632
exm1533736	20	31671209
exm1533892	20	31692637
exm1534076	20	31828192
exm1534181	20	31897515
exm1534197	20	31954735
exm1534324	20	32000520
exm1534398	20	32210974
exm153441	1	226340046
exm1534451	20	32232380
exm1534503	20	32247776
exm1534602	20	32264974
exm1535049	20	32880243
exm1535284	20	33176339
exm1535339	20	33297120
exm1535340	20	33297128
exm1535478	20	33330692
exm1535810	20	33513983
exm1536324	20	33588263
exm1536487	20	33657147
exm1536559	20	33722610
exm1536769	20	33872167
exm1537027	20	34025433
exm1537112	20	34061718
exm1537184	20	34084452
exm1537227	20	34090351
exm1537308	20	34092504
exm1537323	20	34092739
exm1537409	20	34135165
exm1537545	20	34214218
exm1537572	20	34215228
exm1537585	20	34218673
exm153760	1	226822380
exm153779	1	226827258
exm1538046	20	34568423
exm1538104	20	34611577
exm1538287	20	34828252
exm1538500	20	35128988
exm1538615	20	35243680
exm1538836	20	35441179
exm1538842	20	35443621
exm1538978	20	35526858
exm1539009	20	35547788
exm153910	1	226924982
exm1539105	20	35675502
exm1539226	20	35766239
exm1539581	20	36396429
exm154015	1	227149097
exm1540151	20	36869385
exm1540329	20	36965569
exm1540359	20	36979309
exm1540362	20	36982689
exm1540370	20	36982779
exm1540502	20	37128264
exm1540572	20	37179783
exm1540656	20	37255691
exm1540687	20	37272390
exm1540815	20	37394968
exm1540912	20	37547010
exm1540984	20	37580965
exm1541051	20	37632498
exm1541069	20	37638947
exm1541487	20	39832650
exm154161	1	227172987
exm1541682	20	39987112
exm154172	1	227174171
exm1541727	20	39990263
exm1541734	20	39990377
exm1541909	20	40040825
exm1541915	20	40041990
exm1541980	20	40049579
exm1542051	20	40068692
exm1542065	20	40079594
exm1542067	20	40079655
exm1542162	20	40161930
exm1542201	20	40714457
exm1542229	20	40735430
exm1542267	20	40757444
exm1542295	20	40877358
exm1542402	20	41514552
exm1542518	20	42161555
exm1542587	20	42169613
exm1542688	20	42223350
exm1542720	20	42252537
exm1542803	20	42331278
exm1542841	20	42343821
exm1542873	20	42355270
exm1543195	20	42939767
exm1543488	20	43252858
exm1543797	20	43559296
exm1544078	20	43804530
exm1544205	20	43850703
exm1544272	20	43851795
exm1544279	20	43851927
exm1544329	20	43926566
exm1544367	20	43929982
exm1544448	20	43940538
exm1544459	20	43940952
exm1544504	20	43945423
exm1544555	20	43992179
exm1544585	20	44002653
exm1544642	20	44006859
exm154473	1	227843007
exm1545106	20	44444032
exm1545157	20	44462565
exm1545173	20	44463081
exm1545452	20	44512013
exm1545589	20	44521403
exm1545694	20	44533631
exm1546070	20	44596207
exm154622	1	227935930
exm1546229	20	44642406
exm1546629	20	44856165
exm1546858	20	45130122
exm1547157	20	45353992
exm1547202	20	45354685
exm154728	1	228033258
exm1547421	20	45875147
exm1547569	20	46264888
exm1547584	20	46266446
exm1547599	20	46268500
exm1547611	20	46271052
exm1547896	20	47246077
exm1548039	20	47269187
exm1548209	20	47592600
exm1548228	20	47601992
exm1548322	20	47634040
exm1548429	20	47707475
exm1548664	20	47864382
exm1548795	20	47874121
exm1548824	20	47886638
exm1548826	20	47886696
exm1548833	20	47886878
exm1548926	20	47990250
exm1549036	20	48140765
exm1549341	20	48561952
exm1549491	20	48808350
exm1549636	20	49212798
exm1549680	20	49219011
exm1549909	20	49508479
exm1550099	20	49576389
exm1550195	20	50048814
exm1550313	20	50140629
exm1550569	20	50407266
exm1550640	20	50408486
exm1550853	20	51870336
exm1551243	20	52601827
exm1551306	20	52645475
exm1551392	20	52786167
exm1551565	20	54824677
exm1551626	20	54961541
exm1551747	20	55027250
exm155228	1	228400211
exm1552346	20	56098150
exm1552382	20	56099114
exm1552391	20	56099254
exm1552448	20	56137895
exm1552621	20	56189985
exm155295	1	228403476
exm1553130	20	57290347
exm1553242	20	57429541
exm1553272	20	57430118
exm1553517	20	57597971
exm1553605	20	57605463
exm1553629	20	57612336
exm1553664	20	57766405
exm1553852	20	57829166
exm155405	1	228432264
exm1554070	20	58444852
exm1554123	20	58461820
exm1554192	20	58489038
exm1554362	20	58562571
exm155442	1	228437667
exm1554459	20	58587603
exm1554708	20	60509253
exm1554875	20	60704910
exm1555298	20	60881267
exm1555383	20	60884880
exm155539	1	228461527
exm1555721	20	60893615
exm1555874	20	60899192
exm1556251	20	60921598
exm155626	1	228464316
exm1556575	20	60991261
exm1556721	20	61167658
exm155685	1	228467079
exm1557055	20	61438896
exm155718	1	228467969
exm1557195	20	61444939
exm1557261	20	61453161
exm1557386	20	61467564
exm1557488	20	61488845
exm155754	1	228469801
exm1557606	20	61512185
exm1557608	20	61512192
exm1557758	20	61525450
exm1557785	20	61526220
exm1557857	20	61538529
exm1557968	20	61588247
exm1558008	20	61594699
exm1558560	20	61945439
exm1559172	20	62172244
exm1559232	20	62174680
exm1559438	20	62192982
exm1559636	20	62196413
exm1559773	20	62198833
exm1560248	20	62324328
exm1560256	20	62324542
exm1560548	20	62365034
exm1560591	20	62367134
exm1560654	20	62372824
exm1560690	20	62374112
exm1560827	20	62492922
exm1561138	20	62591418
exm156141	1	228505668
exm1561608	20	62707975
exm1561775	20	62737970
exm1562443	21	15516976
exm1562469	21	15538701
exm1562696	21	16338236
exm1562702	21	16338357
exm1562737	21	16339172
exm1562751	21	16339536
exm1562762	21	16339797
exm1562783	21	16340408
exm1562801	21	17135220
exm1563024	21	18981367
exm1563047	21	19168978
exm156306	1	228526578
exm1563101	21	19635116
exm1563123	21	19647570
exm1563174	21	19685292
exm1563203	21	19704422
exm1563385	21	22910249
exm1563437	21	26976148
exm1563490	21	27074510
exm1563533	21	27107251
exm1563615	21	27284211
exm1563656	21	27394195
exm1563843	21	28216595
exm1563887	21	28296559
exm1563891	21	28296723
exm156398	1	228539044
exm1564115	21	30318549
exm1564207	21	30341805
exm1564271	21	30378881
exm1564382	21	30419315
exm1564407	21	30426145
exm1564412	21	30426398
exm1564501	21	30521529
exm1564673	21	30963479
exm1565022	21	31768571
exm156504	1	228553826
exm1565053	21	31797851
exm1565168	21	31859583
exm1565264	21	31964797
exm1565331	21	31988796
exm156534	1	228554849
exm1565371	21	32119495
exm1565428	21	32253513
exm1565562	21	32526668
exm1565583	21	32554852
exm1565584	21	32554888
exm1565602	21	32575261
exm1565621	21	32589903
exm15657	1	11983517
exm1565768	21	33043815
exm1565771	21	33043879
exm1565882	21	33066527
exm1565885	21	33067165
exm1565994	21	33368191
exm1566083	21	33651297
exm1566124	21	33684296
exm1566151	21	33689199
exm1566172	21	33694224
exm1566687	21	34014214
exm156674	1	228559933
exm1566759	21	34045675
exm1566936	21	34166190
exm1567075	21	34632925
exm1567146	21	34655448
exm1567257	21	34787294
exm1567288	21	34804630
exm1567293	21	34805023
exm156744	1	228562300
exm1567455	21	34889697
exm1567526	21	34904697
exm1567537	21	34907024
exm1567919	21	34948687
exm1567937	21	34951673
exm1568038	21	34994303
exm1568367	21	35469168
exm1568398	21	35514749
exm1568406	21	35742802
exm1568681	21	36259336
exm1568708	21	37408491
exm1568713	21	37410480
exm1568870	21	37518590
exm1568886	21	37537164
exm1569140	21	37618530
exm1569210	21	37642318
exm1569221	21	37649372
exm1569238	21	37652606
exm1569737	21	38309612
exm1569889	21	38494273
exm1569961	21	38524272
exm1570094	21	38560866
exm1570096	21	38563686
exm1570106	21	38568009
exm1570318	21	38884440
exm1570611	21	40547555
exm1570629	21	40551877
exm1570726	21	40570830
exm1570741	21	40571141
exm1570861	21	40630448
exm1571073	21	40782203
exm1571091	21	40794945
exm1571099	21	40795107
exm1571121	21	40800348
exm1571210	21	41032816
exm1571266	21	41137563
exm1571279	21	41137687
exm1571280	21	41137689
exm1571524	21	41648111
exm1571586	21	41725630
exm1571689	21	42551497
exm157198	1	229461083
exm1572062	21	42830597
exm1572142	21	42851157
exm1572172	21	42861487
exm1572319	21	43162155
exm1572390	21	43176744
exm1572445	21	43221797
exm1572494	21	43236119
exm1572682	21	43291623
exm1572785	21	43327810
exm1572855	21	43373522
exm1573244	21	43539221
exm1573322	21	43547856
exm1573329	21	43547927
exm157350	1	229633966
exm1573539	21	43735474
exm1573655	21	43800317
exm1573744	21	43815488
exm1573900	21	43863447
exm1574144	21	43985958
exm1574247	21	44179112
exm1574487	21	44313454
exm1574557	21	44324388
exm1574581	21	44430219
exm1574747	21	44488639
exm1575070	21	44845968
exm1575697	21	45483656
exm1576150	21	45564766
exm157618	1	229772141
exm1576210	21	45656756
exm1576685	21	45746067
exm1576728	21	45751743
exm1576785	21	45773615
exm1576961	21	45820172
exm1577065	21	45837837
exm1577149	21	45855054
exm1577209	21	45876660
exm1577341	21	45945648
exm157777	1	230379092
exm1578295	21	46057651
exm1578297	21	46057666
exm1578674	21	46281170
exm1579104	21	46687413
exm1579315	21	46875946
exm1579541	21	46911188
exm157996	1	230810756
exm1580818	21	47571638
exm1580872	21	47581435
exm1581071	21	47639417
exm1581162	21	47663516
exm1581190	21	47666239
exm1581384	21	47704399
exm158140	1	230846449
exm158147	1	230846586
exm1581616	21	47766883
exm158162	1	230895257
exm1581635	21	47773080
exm1581645	21	47773937
exm1581839	21	47819594
exm1581890	21	47831464
exm1582025	21	47841917
exm1582050	21	47845874
exm1582055	21	47847560
exm1582134	21	47851779
exm1582214	21	47862435
exm1582228	21	47863773
exm1582853	22	17447036
exm1582962	22	17581286
exm1582974	22	17583106
exm1582981	22	17584390
exm1583002	22	17588617
exm1583046	22	17589856
exm1583083	22	17590582
exm1583180	22	17619076
exm1583233	22	17630459
exm1583427	22	18022052
exm1583462	22	18028084
exm1583609	22	18082846
exm1584098	22	18389548
exm1584129	22	18566240
exm1584131	22	18566288
exm158448	1	231114915
exm1584567	22	19050719
exm1584629	22	19119134
exm1584639	22	19119336
exm1584669	22	19119778
exm1584875	22	19184146
exm158491	1	231155784
exm1584926	22	19197988
exm1584965	22	19211467
exm1585033	22	19223298
exm1585211	22	19420090
exm1585229	22	19423196
exm1585230	22	19423210
exm1585314	22	19467510
exm1585422	22	19511273
exm1585581	22	19766752
exm1585583	22	19766797
exm1585784	22	19870918
exm1585805	22	19885573
exm1585819	22	19898906
exm1585835	22	19903290
exm1585859	22	19918615
exm1586010	22	19961692
exm1586214	22	20050886
exm1586307	22	20079084
exm158697	1	231403438
exm1586971	22	20760319
exm1587095	22	20784784
exm1587431	22	21073040
exm1587479	22	21083728
exm158748	1	231471673
exm1587607	22	21134007
exm1587636	22	21138428
exm158773	1	231472291
exm158781	1	231472537
exm1587983	22	21332187
exm1587989	22	21333605
exm1588270	22	21354936
exm1588273	22	21354970
exm1588281	22	21355576
exm1588409	22	21383429
exm1588443	22	21384374
exm1588483	22	21385427
exm158885	1	231488952
exm1588885	22	21989397
exm1588919	22	21991151
exm1588927	22	21991243
exm1589053	22	22043113
exm1589157	22	22277485
exm1589226	22	22293938
exm1589251	22	22300380
exm1589311	22	22316808
exm1589782	22	22599607
exm1590688	22	22869810
exm159133	1	232551300
exm159193	1	232575219
exm1592945	22	24034969
exm1592965	22	24036000
exm1592986	22	24037150
exm1593013	22	24040025
exm1593134	22	24095127
exm1593372	22	24179922
exm1593471	22	24220053
exm159379	1	232941105
exm1593808	22	24468346
exm1593823	22	24479193
exm1593840	22	24481006
exm159386	1	232941173
exm1593864	22	24487714
exm1593980	22	24567744
exm1594053	22	24579503
exm1594162	22	24582282
exm1594408	22	24718528
exm1594551	22	24891433
exm1594556	22	24896082
exm1594757	22	24982371
exm1594761	22	24984215
exm1594781	22	24985860
exm159480	1	232943513
exm159504	1	233091357
exm1595108	22	25246287
exm1595188	22	25282688
exm1595373	22	25597401
exm1595385	22	25601196
exm1595553	22	25750676
exm1595697	22	26157068
exm1595726	22	26164245
exm1595765	22	26164855
exm1595800	22	26166900
exm1595801	22	26166902
exm1595807	22	26168367
exm1595885	22	26231312
exm1596063	22	26422754
exm1596088	22	26423124
exm1596141	22	26688621
exm1596218	22	26707734
exm1596336	22	26839071
exm1596414	22	26860536
exm1596427	22	26860762
exm1596511	22	26884079
exm1596512	22	26884086
exm1596708	22	26936901
exm1596794	22	27012105
exm1596872	22	28192982
exm1596987	22	28196290
exm1597025	22	28378384
exm1597104	22	28410313
exm1597339	22	29182147
exm1597610	22	29533572
exm1597750	22	29656532
exm1597837	22	29678534
exm1597929	22	29704361
exm1597954	22	29706927
exm1598410	22	29916047
exm1598461	22	29940556
exm1598495	22	29966462
exm1598650	22	30163410
exm1598947	22	30494847
exm159905	1	233512214
exm1599064	22	30660123
exm1599174	22	30689667
exm1599381	22	30767644
exm1599648	22	30824621
exm1599667	22	30857329
exm1599710	22	30864545
exm1599819	22	30891294
exm15999	1	12089946
exm1600024	22	30980547
exm1600079	22	31007023
exm1600124	22	31011610
exm1600125	22	31011618
exm1600158	22	31022453
exm1600267	22	31091324
exm1600334	22	31285190
exm1600339	22	31285526
exm1600526	22	31345797
exm1600553	22	31484035
exm1600602	22	31486997
exm1600693	22	31492816
exm160101	1	234509568
exm1601150	22	31679110
exm1601152	22	31679158
exm1601272	22	31741474
exm1601383	22	31854559
exm1601437	22	31927079
exm1601578	22	32007264
exm160161	1	234536951
exm1601662	22	32015741
exm1601808	22	32108951
exm160181	1	234556462
exm1601979	22	32211004
exm1602045	22	32241218
exm1602134	22	32330282
exm1602143	22	32333988
exm1602276	22	32506071
exm1602747	22	32831711
exm1602801	22	32849470
exm1602818	22	32875119
exm160292	1	234596017
exm1603061	22	33828243
exm160316	1	234603322
exm1603345	22	35719860
exm1603482	22	35799487
exm1603517	22	35806779
exm1603550	22	35811955
exm1603707	22	36055130
exm1604049	22	36598049
exm1604101	22	36624073
exm1604213	22	36662047
exm1604246	22	36680499
exm1604542	22	36886116
exm1604552	22	36886199
